,census_area,Rebate_dol,Fuel_Esc_Rate,Temp_Projection,NPV_weighted2,CO2_lbs_saved_weighted2,CO2_driving_miles_saved_weighted2,Heating_Days_Above5_weighted2,Heating_Days_Below5_weighted2,Heating_Days_Covered
631,Southeast Fairbanks Census Area,2000,0.03,1.5,-148.0641368576885,1261.516911478886,1414.4643568493648,253.45352694155682,81.00160098046253,0.7578102584830194
632,Southeast Fairbanks Census Area,2000,0.03,3.0,-452.2720896849744,1241.2226528673536,1391.7096040644465,254.45432099106213,75.81616695833954,0.7704421989713026
633,Southeast Fairbanks Census Area,2000,0.06,0.0,534.7178950035685,1291.302253124394,1447.8609001146963,252.78978850496028,88.76937922442616,0.740105411854273
634,Southeast Fairbanks Census Area,2000,0.06,1.5,417.52371724302014,1261.516911478886,1414.4643568493648,253.45352694155682,81.00160098046253,0.7578102584830194
635,Southeast Fairbanks Census Area,2000,0.06,3.0,51.735715080001285,1241.2226528673536,1391.7096040644465,254.45432099106213,75.81616695833954,0.7704421989713026
636,Southeast Fairbanks Census Area,2000,0.09,0.0,1270.692209137755,1291.302253124394,1447.8609001146963,252.78978850496028,88.76937922442616,0.740105411854273
637,Southeast Fairbanks Census Area,2000,0.09,1.5,1128.6902542730315,1261.516911478886,1414.4643568493648,253.45352694155682,81.00160098046253,0.7578102584830194
638,Southeast Fairbanks Census Area,2000,0.09,3.0,685.4718933802206,1241.2226528673536,1391.7096040644465,254.45432099106213,75.81616695833954,0.7704421989713026
639,Southeast Fairbanks Census Area,4000,0.03,0.0,1888.7518803677692,1291.302253124394,1447.8609001146963,252.78978850496028,88.76937922442616,0.740105411854273
640,Southeast Fairbanks Census Area,4000,0.03,1.5,1791.2872268280257,1261.516911478886,1414.4643568493648,253.45352694155682,81.00160098046253,0.7578102584830194
641,Southeast Fairbanks Census Area,4000,0.03,3.0,1487.0792740007398,1241.2226528673536,1391.7096040644465,254.45432099106213,75.81616695833954,0.7704421989713026
642,Southeast Fairbanks Census Area,4000,0.06,0.0,2474.0692586892837,1291.302253124394,1447.8609001146963,252.78978850496028,88.76937922442616,0.740105411854273
643,Southeast Fairbanks Census Area,4000,0.06,1.5,2356.875080928735,1261.516911478886,1414.4643568493648,253.45352694155682,81.00160098046253,0.7578102584830194
644,Southeast Fairbanks Census Area,4000,0.06,3.0,1991.0870787657152,1241.2226528673536,1391.7096040644465,254.45432099106213,75.81616695833954,0.7704421989713026
645,Southeast Fairbanks Census Area,4000,0.09,0.0,3210.0435728234697,1291.302253124394,1447.8609001146963,252.78978850496028,88.76937922442616,0.740105411854273
646,Southeast Fairbanks Census Area,4000,0.09,1.5,3068.0416179587473,1261.516911478886,1414.4643568493648,253.45352694155682,81.00160098046253,0.7578102584830194
647,Southeast Fairbanks Census Area,4000,0.09,3.0,2624.8232570659343,1241.2226528673536,1391.7096040644465,254.45432099106213,75.81616695833954,0.7704421989713026
648,Valdez-Cordova Census Area,0,0.03,0.0,1010.9095728504016,2301.7145299418457,2580.7764704702663,309.4524337879529,28.59565046465535,0.9154095177676348
649,Valdez-Cordova Census Area,0,0.03,1.5,735.8136514610037,2241.1430878004476,2512.861292185789,312.0257996000217,25.48756444269549,0.9244842807484516
650,Valdez-Cordova Census Area,0,0.03,3.0,571.6580097635335,2169.7986244016743,2432.866961853899,313.875040194132,22.911342446599942,0.9319706982599689
651,Valdez-Cordova Census Area,0,0.06,0.0,2121.008190090181,2301.7145299418457,2580.7764704702663,309.4524337879529,28.59565046465535,0.9154095177676348
652,Valdez-Cordova Census Area,0,0.06,1.5,1790.2252945313862,2241.1430878004476,2512.861292185789,312.0257996000217,25.48756444269549,0.9244842807484516
653,Valdez-Cordova Census Area,0,0.06,3.0,1592.8400399309028,2169.7986244016743,2432.866961853899,313.875040194132,22.911342446599942,0.9319706982599689
654,Valdez-Cordova Census Area,0,0.09,0.0,3516.8390652766284,2301.7145299418457,2580.7764704702663,309.4524337879529,28.59565046465535,0.9154095177676348
655,Valdez-Cordova Census Area,0,0.09,1.5,3116.0357258723798,2241.1430878004476,2512.861292185789,312.0257996000217,25.48756444269549,0.9244842807484516
656,Valdez-Cordova Census Area,0,0.09,3.0,2876.867769320739,2169.7986244016743,2432.866961853899,313.875040194132,22.911342446599942,0.9319706982599689
657,Valdez-Cordova Census Area,2000,0.03,0.0,2865.458684738447,2301.7145299418457,2580.7764704702663,309.4524337879529,28.59565046465535,0.9154095177676348
658,Valdez-Cordova Census Area,2000,0.03,1.5,2590.3627633490496,2241.1430878004476,2512.861292185789,312.0257996000217,25.48756444269549,0.9244842807484516
659,Valdez-Cordova Census Area,2000,0.03,3.0,2426.207121651579,2169.7986244016743,2432.866961853899,313.875040194132,22.911342446599942,0.9319706982599689
660,Valdez-Cordova Census Area,2000,0.06,0.0,3975.557301978227,2301.7145299418457,2580.7764704702663,309.4524337879529,28.59565046465535,0.9154095177676348
661,Valdez-Cordova Census Area,2000,0.06,1.5,3644.774406419432,2241.1430878004476,2512.861292185789,312.0257996000217,25.48756444269549,0.9244842807484516
662,Valdez-Cordova Census Area,2000,0.06,3.0,3447.3891518189484,2169.7986244016743,2432.866961853899,313.875040194132,22.911342446599942,0.9319706982599689
663,Valdez-Cordova Census Area,2000,0.09,0.0,5371.388177164675,2301.7145299418457,2580.7764704702663,309.4524337879529,28.59565046465535,0.9154095177676348
664,Valdez-Cordova Census Area,2000,0.09,1.5,4970.584837760426,2241.1430878004476,2512.861292185789,312.0257996000217,25.48756444269549,0.9244842807484516
665,Valdez-Cordova Census Area,2000,0.09,3.0,4731.4168812087855,2169.7986244016743,2432.866961853899,313.875040194132,22.911342446599942,0.9319706982599689
666,Valdez-Cordova Census Area,4000,0.03,0.0,4720.007796626493,2301.7145299418457,2580.7764704702663,309.4524337879529,28.59565046465535,0.9154095177676348
667,Valdez-Cordova Census Area,4000,0.03,1.5,4444.911875237094,2241.1430878004476,2512.861292185789,312.0257996000217,25.48756444269549,0.9244842807484516
668,Valdez-Cordova Census Area,4000,0.03,3.0,4280.756233539625,2169.7986244016743,2432.866961853899,313.875040194132,22.911342446599942,0.9319706982599689
669,Valdez-Cordova Census Area,4000,0.06,0.0,5830.106413866272,2301.7145299418457,2580.7764704702663,309.4524337879529,28.59565046465535,0.9154095177676348
670,Valdez-Cordova Census Area,4000,0.06,1.5,5499.3235183074785,2241.1430878004476,2512.861292185789,312.0257996000217,25.48756444269549,0.9244842807484516
671,Valdez-Cordova Census Area,4000,0.06,3.0,5301.938263706994,2169.7986244016743,2432.866961853899,313.875040194132,22.911342446599942,0.9319706982599689
672,Valdez-Cordova Census Area,4000,0.09,0.0,7225.93728905272,2301.7145299418457,2580.7764704702663,309.4524337879529,28.59565046465535,0.9154095177676348
673,Valdez-Cordova Census Area,4000,0.09,1.5,6825.133949648471,2241.1430878004476,2512.861292185789,312.0257996000217,25.48756444269549,0.9244842807484516
674,Valdez-Cordova Census Area,4000,0.09,3.0,6585.965993096829,2169.7986244016743,2432.866961853899,313.875040194132,22.911342446599942,0.9319706982599689
675,Wade Hampton Census Area,0,0.03,0.0,378.58943629348187,998.5031427004227,1119.5625621032043,337.9443319838057,26.755566801619434,0.9266367583574205
676,Wade Hampton Census Area,0,0.03,1.5,309.03579421404663,999.0053165304306,1120.1256199401828,340.32995951416996,23.76265182186235,0.934734594765146
677,Wade Hampton Census Area,0,0.03,3.0,216.80376537873366,991.2958453353784,1111.481445521011,343.2818825910931,20.117914979757085,0.9446397188049209
678,Wade Hampton Census Area,0,0.06,0.0,1629.0892793728915,998.5031427004227,1119.5625621032043,337.9443319838057,26.755566801619434,0.9266367583574205
679,Wade Hampton Census Area,0,0.06,1.5,1545.4560687913029,999.0053165304306,1120.1256199401828,340.32995951416996,23.76265182186235,0.934734594765146
680,Wade Hampton Census Area,0,0.06,3.0,1434.5537427687304,991.2958453353784,1111.481445521011,343.2818825910931,20.117914979757085,0.9446397188049209
681,Wade Hampton Census Area,0,0.09,0.0,3201.4597546430396,998.5031427004227,1119.5625621032043,337.9443319838057,26.755566801619434,0.9266367583574205
682,Wade Hampton Census Area,0,0.09,1.5,3100.1229850087666,999.0053165304306,1120.1256199401828,340.32995951416996,23.76265182186235,0.934734594765146
683,Wade Hampton Census Area,0,0.09,3.0,2965.7447471544306,991.2958453353784,1111.481445521011,343.2818825910931,20.117914979757085,0.9446397188049209
684,Wade Hampton Census Area,2000,0.03,0.0,2378.589436293482,998.5031427004227,1119.5625621032043,337.9443319838057,26.755566801619434,0.9266367583574205
685,Wade Hampton Census Area,2000,0.03,1.5,2309.0357942140463,999.0053165304306,1120.1256199401828,340.32995951416996,23.76265182186235,0.934734594765146
686,Wade Hampton Census Area,2000,0.03,3.0,2216.8037653787333,991.2958453353784,1111.481445521011,343.2818825910931,20.117914979757085,0.9446397188049209
687,Wade Hampton Census Area,2000,0.06,0.0,3629.089279372892,998.5031427004227,1119.5625621032043,337.9443319838057,26.755566801619434,0.9266367583574205
688,Wade Hampton Census Area,2000,0.06,1.5,3545.4560687913026,999.0053165304306,1120.1256199401828,340.32995951416996,23.76265182186235,0.934734594765146
689,Wade Hampton Census Area,2000,0.06,3.0,3434.5537427687304,991.2958453353784,1111.481445521011,343.2818825910931,20.117914979757085,0.9446397188049209
690,Wade Hampton Census Area,2000,0.09,0.0,5201.4597546430405,998.5031427004227,1119.5625621032043,337.9443319838057,26.755566801619434,0.9266367583574205
691,Wade Hampton Census Area,2000,0.09,1.5,5100.122985008767,999.0053165304306,1120.1256199401828,340.32995951416996,23.76265182186235,0.934734594765146
692,Wade Hampton Census Area,2000,0.09,3.0,4965.744747154429,991.2958453353784,1111.481445521011,343.2818825910931,20.117914979757085,0.9446397188049209
693,Wade Hampton Census Area,4000,0.03,0.0,4378.589436293481,998.5031427004227,1119.5625621032043,337.9443319838057,26.755566801619434,0.9266367583574205
694,Wade Hampton Census Area,4000,0.03,1.5,4309.035794214046,999.0053165304306,1120.1256199401828,340.32995951416996,23.76265182186235,0.934734594765146
695,Wade Hampton Census Area,4000,0.03,3.0,4216.803765378733,991.2958453353784,1111.481445521011,343.2818825910931,20.117914979757085,0.9446397188049209
696,Wade Hampton Census Area,4000,0.06,0.0,5629.089279372892,998.5031427004227,1119.5625621032043,337.9443319838057,26.755566801619434,0.9266367583574205
697,Wade Hampton Census Area,4000,0.06,1.5,5545.456068791304,999.0053165304306,1120.1256199401828,340.32995951416996,23.76265182186235,0.934734594765146
698,Wade Hampton Census Area,4000,0.06,3.0,5434.55374276873,991.2958453353784,1111.481445521011,343.2818825910931,20.117914979757085,0.9446397188049209
699,Wade Hampton Census Area,4000,0.09,0.0,7201.4597546430405,998.5031427004227,1119.5625621032043,337.9443319838057,26.755566801619434,0.9266367583574205
700,Wade Hampton Census Area,4000,0.09,1.5,7100.122985008766,999.0053165304306,1120.1256199401828,340.32995951416996,23.76265182186235,0.934734594765146
701,Wade Hampton Census Area,4000,0.09,3.0,6965.74474715443,991.2958453353784,1111.481445521011,343.2818825910931,20.117914979757085,0.9446397188049209
702,Wrangell City and Borough,0,0.03,0.0,10049.735230616665,9315.461877067753,10444.87685643043,355.59669811320754,0.0,1.0
703,Wrangell City and Borough,0,0.03,1.5,9035.100137802801,8691.900777522344,9745.714648140412,354.6143867924528,0.0,1.0
704,Wrangell City and Borough,0,0.03,3.0,7959.162933497799,8026.762963601704,8999.934927216558,349.7028301886793,0.0,1.0
705,Wrangell City and Borough,0,0.06,0.0,13090.17190642338,9315.461877067753,10444.87685643043,355.59669811320754,0.0,1.0
706,Wrangell City and Borough,0,0.06,1.5,11870.146788488391,8691.900777522344,9745.714648140412,354.6143867924528,0.0,1.0
707,Wrangell City and Borough,0,0.06,3.0,10576.41032710456,8026.762963601704,8999.934927216558,349.7028301886793,0.0,1.0
708,Wrangell City and Borough,0,0.09,0.0,16913.19746490273,9315.461877067753,10444.87685643043,355.59669811320754,0.0,1.0
709,Wrangell City and Borough,0,0.09,1.5,15434.916247854464,8691.900777522344,9745.714648140412,354.6143867924528,0.0,1.0
710,Wrangell City and Borough,0,0.09,3.0,13867.320398753163,8026.762963601704,8999.934927216558,349.7028301886793,0.0,1.0
711,Wrangell City and Borough,2000,0.03,0.0,12014.3578721261,9315.461877067753,10444.87685643043,355.59669811320754,0.0,1.0
712,Wrangell City and Borough,2000,0.03,1.5,10999.722779312237,8691.900777522344,9745.714648140412,354.6143867924528,0.0,1.0
713,Wrangell City and Borough,2000,0.03,3.0,9923.785575007232,8026.762963601704,8999.934927216558,349.7028301886793,0.0,1.0
714,Wrangell City and Borough,2000,0.06,0.0,15054.794547932815,9315.461877067753,10444.87685643043,355.59669811320754,0.0,1.0
715,Wrangell City and Borough,2000,0.06,1.5,13834.769429997827,8691.900777522344,9745.714648140412,354.6143867924528,0.0,1.0
716,Wrangell City and Borough,2000,0.06,3.0,12541.032968613994,8026.762963601704,8999.934927216558,349.7028301886793,0.0,1.0
717,Wrangell City and Borough,2000,0.09,0.0,18877.820106412164,9315.461877067753,10444.87685643043,355.59669811320754,0.0,1.0
718,Wrangell City and Borough,2000,0.09,1.5,17399.538889363896,8691.900777522344,9745.714648140412,354.6143867924528,0.0,1.0
719,Wrangell City and Borough,2000,0.09,3.0,15831.943040262599,8026.762963601704,8999.934927216558,349.7028301886793,0.0,1.0
720,Wrangell City and Borough,4000,0.03,0.0,13978.980513635532,9315.461877067753,10444.87685643043,355.59669811320754,0.0,1.0
721,Wrangell City and Borough,4000,0.03,1.5,12964.345420821672,8691.900777522344,9745.714648140412,354.6143867924528,0.0,1.0
722,Wrangell City and Borough,4000,0.03,3.0,11888.40821651667,8026.762963601704,8999.934927216558,349.7028301886793,0.0,1.0
723,Wrangell City and Borough,4000,0.06,0.0,17019.417189442247,9315.461877067753,10444.87685643043,355.59669811320754,0.0,1.0
724,Wrangell City and Borough,4000,0.06,1.5,15799.39207150726,8691.900777522344,9745.714648140412,354.6143867924528,0.0,1.0
725,Wrangell City and Borough,4000,0.06,3.0,14505.655610123427,8026.762963601704,8999.934927216558,349.7028301886793,0.0,1.0
726,Wrangell City and Borough,4000,0.09,0.0,20842.442747921596,9315.461877067753,10444.87685643043,355.59669811320754,0.0,1.0
727,Wrangell City and Borough,4000,0.09,1.5,19364.16153087333,8691.900777522344,9745.714648140412,354.6143867924528,0.0,1.0
728,Wrangell City and Borough,4000,0.09,3.0,17796.56568177203,8026.762963601704,8999.934927216558,349.7028301886793,0.0,1.0
729,Yakutat City and Borough,0,0.03,0.0,-8064.067565524482,1502.9617397067611,1685.1821732863925,357.55102040816325,0.0,1.0
730,Yakutat City and Borough,0,0.03,1.5,-7595.287161108453,1455.016266501114,1631.4237477713816,357.55102040816325,0.0,1.0
731,Yakutat City and Borough,0,0.03,3.0,-6897.747760433229,1400.8963272277672,1570.7422583672799,357.55102040816325,0.0,1.0
732,Yakutat City and Borough,0,0.06,0.0,-8804.374777757343,1502.9617397067611,1685.1821732863925,357.55102040816325,0.0,1.0
733,Yakutat City and Borough,0,0.06,1.5,-8240.700337326572,1455.016266501114,1631.4237477713816,357.55102040816325,0.0,1.0
734,Yakutat City and Borough,0,0.06,3.0,-7401.959793459717,1400.8963272277672,1570.7422583672799,357.55102040816325,0.0,1.0
735,Yakutat City and Borough,0,0.09,0.0,-9735.232314114972,1502.9617397067611,1685.1821732863925,357.55102040816325,0.0,1.0
736,Yakutat City and Borough,0,0.09,1.5,-9052.238721958947,1455.016266501114,1631.4237477713816,357.55102040816325,0.0,1.0
737,Yakutat City and Borough,0,0.09,3.0,-8035.952767064947,1400.8963272277672,1570.7422583672799,357.55102040816325,0.0,1.0
738,Yakutat City and Borough,2000,0.03,0.0,-6104.883892055095,1502.9617397067611,1685.1821732863925,357.55102040816325,0.0,1.0
739,Yakutat City and Borough,2000,0.03,1.5,-5636.103487639066,1455.016266501114,1631.4237477713816,357.55102040816325,0.0,1.0
740,Yakutat City and Borough,2000,0.03,3.0,-4938.564086963842,1400.8963272277672,1570.7422583672799,357.55102040816325,0.0,1.0
741,Yakutat City and Borough,2000,0.06,0.0,-6845.191104287956,1502.9617397067611,1685.1821732863925,357.55102040816325,0.0,1.0
742,Yakutat City and Borough,2000,0.06,1.5,-6281.516663857185,1455.016266501114,1631.4237477713816,357.55102040816325,0.0,1.0
743,Yakutat City and Borough,2000,0.06,3.0,-5442.77611999033,1400.8963272277672,1570.7422583672799,357.55102040816325,0.0,1.0
744,Yakutat City and Borough,2000,0.09,0.0,-7776.048640645582,1502.9617397067611,1685.1821732863925,357.55102040816325,0.0,1.0
745,Yakutat City and Borough,2000,0.09,1.5,-7093.0550484895575,1455.016266501114,1631.4237477713816,357.55102040816325,0.0,1.0
746,Yakutat City and Borough,2000,0.09,3.0,-6076.76909359556,1400.8963272277672,1570.7422583672799,357.55102040816325,0.0,1.0
747,Yakutat City and Borough,4000,0.03,0.0,-4145.700218585705,1502.9617397067611,1685.1821732863925,357.55102040816325,0.0,1.0
748,Yakutat City and Borough,4000,0.03,1.5,-3676.9198141696806,1455.016266501114,1631.4237477713816,357.55102040816325,0.0,1.0
749,Yakutat City and Borough,4000,0.03,3.0,-2979.380413494454,1400.8963272277672,1570.7422583672799,357.55102040816325,0.0,1.0
750,Yakutat City and Borough,4000,0.06,0.0,-4886.007430818568,1502.9617397067611,1685.1821732863925,357.55102040816325,0.0,1.0
751,Yakutat City and Borough,4000,0.06,1.5,-4322.332990387799,1455.016266501114,1631.4237477713816,357.55102040816325,0.0,1.0
752,Yakutat City and Borough,4000,0.06,3.0,-3483.592446520942,1400.8963272277672,1570.7422583672799,357.55102040816325,0.0,1.0
753,Yakutat City and Borough,4000,0.09,0.0,-5816.864967176196,1502.9617397067611,1685.1821732863925,357.55102040816325,0.0,1.0
754,Yakutat City and Borough,4000,0.09,1.5,-5133.87137502017,1455.016266501114,1631.4237477713816,357.55102040816325,0.0,1.0
755,Yakutat City and Borough,4000,0.09,3.0,-4117.585420126171,1400.8963272277672,1570.7422583672799,357.55102040816325,0.0,1.0
756,Yukon-Koyukuk Census Area,0,0.03,0.0,100.69024831868012,795.3295121494231,891.755977783086,259.8915822145979,68.00754348012246,0.7925961426824948
757,Yukon-Koyukuk Census Area,0,0.03,1.5,79.26611408611996,792.1890230281604,888.2347329351737,262.9512779765757,62.56039732598475,0.807809052416214
758,Yukon-Koyukuk Census Area,0,0.03,3.0,-151.15398529720642,780.4021496353987,875.018808407287,264.2165863909919,56.79641342510637,0.823071297867551
759,Yukon-Koyukuk Census Area,0,0.06,0.0,1129.3926790402425,795.3295121494231,891.755977783086,259.8915822145979,68.00754348012246,0.7925961426824948
760,Yukon-Koyukuk Census Area,0,0.06,1.5,1103.6317113003565,792.1890230281604,888.2347329351737,262.9512779765757,62.56039732598475,0.807809052416214
761,Yukon-Koyukuk Census Area,0,0.06,3.0,826.5682518204399,780.4021496353987,875.018808407287,264.2165863909919,56.79641342510637,0.823071297867551
762,Yukon-Koyukuk Census Area,0,0.09,0.0,2422.8765118107076,795.3295121494231,891.755977783086,259.8915822145979,68.00754348012246,0.7925961426824948
763,Yukon-Koyukuk Census Area,0,0.09,1.5,2391.662437458436,792.1890230281604,888.2347329351737,262.9512779765757,62.56039732598475,0.807809052416214
764,Yukon-Koyukuk Census Area,0,0.09,3.0,2055.9499164139324,780.4021496353987,875.018808407287,264.2165863909919,56.79641342510637,0.823071297867551
765,Yukon-Koyukuk Census Area,2000,0.03,0.0,1924.7033207829768,795.3295121494231,891.755977783086,259.8915822145979,68.00754348012246,0.7925961426824948
766,Yukon-Koyukuk Census Area,2000,0.03,1.5,1903.2791865504173,792.1890230281604,888.2347329351737,262.9512779765757,62.56039732598475,0.807809052416214
767,Yukon-Koyukuk Census Area,2000,0.03,3.0,1672.859087167091,780.4021496353987,875.018808407287,264.2165863909919,56.79641342510637,0.823071297867551
768,Yukon-Koyukuk Census Area,2000,0.06,0.0,2953.405751504539,795.3295121494231,891.755977783086,259.8915822145979,68.00754348012246,0.7925961426824948
769,Yukon-Koyukuk Census Area,2000,0.06,1.5,2927.644783764653,792.1890230281604,888.2347329351737,262.9512779765757,62.56039732598475,0.807809052416214
770,Yukon-Koyukuk Census Area,2000,0.06,3.0,2650.581324284737,780.4021496353987,875.018808407287,264.2165863909919,56.79641342510637,0.823071297867551
771,Yukon-Koyukuk Census Area,2000,0.09,0.0,4246.889584275004,795.3295121494231,891.755977783086,259.8915822145979,68.00754348012246,0.7925961426824948
772,Yukon-Koyukuk Census Area,2000,0.09,1.5,4215.675509922734,792.1890230281604,888.2347329351737,262.9512779765757,62.56039732598475,0.807809052416214
773,Yukon-Koyukuk Census Area,2000,0.09,3.0,3879.962988878229,780.4021496353987,875.018808407287,264.2165863909919,56.79641342510637,0.823071297867551
774,Yukon-Koyukuk Census Area,4000,0.03,0.0,3748.716393247274,795.3295121494231,891.755977783086,259.8915822145979,68.00754348012246,0.7925961426824948
775,Yukon-Koyukuk Census Area,4000,0.03,1.5,3727.2922590147145,792.1890230281604,888.2347329351737,262.9512779765757,62.56039732598475,0.807809052416214
776,Yukon-Koyukuk Census Area,4000,0.03,3.0,3496.872159631388,780.4021496353987,875.018808407287,264.2165863909919,56.79641342510637,0.823071297867551
777,Yukon-Koyukuk Census Area,4000,0.06,0.0,4777.4188239688365,795.3295121494231,891.755977783086,259.8915822145979,68.00754348012246,0.7925961426824948
778,Yukon-Koyukuk Census Area,4000,0.06,1.5,4751.657856228951,792.1890230281604,888.2347329351737,262.9512779765757,62.56039732598475,0.807809052416214
779,Yukon-Koyukuk Census Area,4000,0.06,3.0,4474.594396749034,780.4021496353987,875.018808407287,264.2165863909919,56.79641342510637,0.823071297867551
780,Yukon-Koyukuk Census Area,4000,0.09,0.0,6070.902656739302,795.3295121494231,891.755977783086,259.8915822145979,68.00754348012246,0.7925961426824948
781,Yukon-Koyukuk Census Area,4000,0.09,1.5,6039.688582387031,792.1890230281604,888.2347329351737,262.9512779765757,62.56039732598475,0.807809052416214
782,Yukon-Koyukuk Census Area,4000,0.09,3.0,5703.976061342526,780.4021496353987,875.018808407287,264.2165863909919,56.79641342510637,0.823071297867551
